PRODUCT_ID,DEPARTMENT_NAME,HEIGHT_INCHES,WIDTH_INCHES,DEPTH_INCHES,WEIGHT_GRAMS
2689299,Beverages,6.38,16,6,4.08E+03
2689328,Beverages,10.35,4.66,,1.97E+03
2689382,Beverages,6.38,16,6,5.44E+03
2689390,Snacks,5.66,5.82,5.75,1.79E+02
2689454,Beverages,4.67,3.04,,4.99E+01
2689483,Beverages,7.68,11.5,5.75,4.54E+03
2689492,Beverages,7.88,3.75,3.75,9.07E+02
2689531,Personal Care,9.44,4.06,2.84,1.08E+03
2689612,Beverages,5.18,6.33,,1.53E+03
2689629,Pets,,,,
2689645,Beverages,6.47,2.87,2.12,1.22E+02
2689709,Personal Care,9.64,5.17,5.16,8.16E+02
2689730,Personal Care,9.52,4.09,2.84,1.06E+03
2689801,Snacks,7.84,6.91,,9.07E+01
2689807,Beverages,4.84,7.81,,2.23E+03
2689813,Beverages,10.25,7.15,,3.94E+03
2689945,Personal Care,9.64,5.08,5.16,8.16E+02
2689962,Personal Care,9.5,4.22,4.29,8.76E+02
2690028,Meat & Seafood,3.85,10.45,2.25,7.30E+02
2690029,Snacks,4.79,1.98,,1.13E+02
2690039,Snacks,7.28,5.77,1.81,2.27E+02
2690041,Meat & Seafood,2.5,6.8,2.5,4.76E+02
2690071,Snacks,9.15,6.6,2.85,6.44E+02
2690145,Snacks,8.25,5.87,1.87,2.72E+02
2690252,Pantry,7.5,5.5,4.13,2.27E+03
2690331,Pantry,4.12,9.15,1.1,2.88E+02
2690559,Snacks,10.25,6.75,,3.26E+02
2690592,Snacks,8,5.69,4.25,3.40E+02
2690617,Snacks,6.18,5.58,,2.36E+02
2690655,Snacks,7.25,3.06,2.63,2.32E+02
2690657,Snacks,7.25,3.06,,1.68E+02
2690686,Pantry,3.3,3.3,2.2,1.70E+02
2690718,Snacks,6.25,7.88,1.88,4.54E+02
2690783,Snacks,7.76,5.05,2.19,2.86E+02
2691019,Produce,5.74,6.81,,4.67E+02
2691026,Pantry,5.44,3.36,,7.94E+02
2691028,Pantry,5.44,3.36,,7.80E+02
2691085,Snacks,8.33,8.25,4.25,1.12E+03
2691162,Snacks,9,6.88,0.88,1.49E+02
2691177,Beverages,7.25,2.24,2.24,4.31E+02
2691423,Dairy & Eggs,1.69,6.89,3.18,2.00E+02
2691524,Dairy & Eggs,2.8,3.9,4.5,3.63E+02
2691570,Dairy & Eggs,3.88,3.93,,4.45E+02
2691579,Frozen,5.75,9.2,1.75,4.17E+02
2691623,Dairy & Eggs,1.69,6.89,3.18,2.09E+02
2691738,Dairy & Eggs,9,5.25,1.25,2.72E+02
2691739,Dairy & Eggs,9,5.25,1.25,3.72E+02
2691821,Dairy & Eggs,8.75,6.5,1,2.36E+02
2691844,Canned Goods,5.75,3.44,3.44,8.94E+02
2691924,Dairy & Eggs,9,6,0.75,2.34E+02
2691935,Dairy & Eggs,6,9.25,1.5,4.54E+02
2691955,Dairy & Eggs,8.75,6.5,1,2.36E+02
2691966,Dairy & Eggs,4.6,4.6,,2.45E+02
2691983,Dairy & Eggs,4.04,5.15,2.7,6.44E+02
2691990,Dairy & Eggs,2.3,3.73,3.6,1.79E+02
2692017,Beverages,,,,8.16E+01
2692029,Breakfast,5.31,6.38,2.88,6.24E+02
2692043,Breakfast,7.88,4.75,3,3.35E+02
2692263,Household,,,,
2692285,Snacks,,,,2.27E+02
2692330,Snacks,4.91,6.41,,1.84E+02
2692401,Personal Care,8.31,1.73,3.07,4.45E+02
2692623,Dairy & Eggs,0,0,,4.54E+02
2692647,Snacks,3.02,9.72,0.42,1.11E+02
2692661,Snacks,,,,4.21E+02
2692683,Dairy & Eggs,9.66,3.88,3.8,2.03E+03
2692702,Dairy & Eggs,9.6,3.8,3.8,6.80E+01
2692772,Household,5.05,7.74,,
2692785,Snacks,10.33,3.4,0.5,1.40E+02
2692787,Household,,,,4.67E+02
2692792,Household,11.33,5.08,,7.80E+02
2692916,Babies,8.45,5.22,,1.45E+02
2693030,Canned Goods,4.95,4.15,0.45,7.71E+01
2693178,Household,7.75,3.87,,2.38E+02
2693210,Frozen,,,,6.62E+02
2693281,Frozen,,,,
2693284,Frozen,,,,2.48E+02
2693488,Deli,6.75,5.25,0.85,9.28E+01
2693565,Deli,5.26,7.86,1.63,2.54E+02
2693632,Frozen,12,12,1.13,5.72E+02
2693659,Beverages,,,,3.84E+02
2693840,Deli,6.75,5.25,0.85,9.28E+01
2693854,Meat & Seafood,1,1,1,5.02E+02
2693885,Meat & Seafood,4.2,5.15,1.65,4.26E+02
2694222,Personal Care,8.31,1.73,3.07,4.63E+02
2694234,Personal Care,8.54,3.03,2.99,4.09E+02
2694245,Personal Care,9.31,2.5,4.25,8.62E+02
2694304,Personal Care,3.02,1.02,,4.99E+01
2694494,Personal Care,7.55,3.76,,5.26E+02
2694632,Personal Care,9.22,3.84,,5.99E+02
2694655,Personal Care,,,,
2694703,Personal Care,6.12,2.17,,2.49E+02
2694705,Personal Care,4,4.35,3.75,4.54E+02
2694706,Personal Care,6.58,3.57,,2.59E+02
2694752,Canned Goods,5.49,5.07,,4.17E+02
2694753,Snacks,,,,3.13E+02
2694758,Canned Goods,,,,1.63E+03
2694775,Personal Care,5.96,3.5,,4.22E+02
2695086,Personal Care,9.63,4,3.81,6.69E+02
2695228,Personal Care,9.46,3.26,,5.99E+02
2695272,Canned Goods,4.44,3,3,5.13E+02
2695274,Personal Care,5.5,3.86,4.92,6.08E+02
2695339,Personal Care,4.04,2.95,,1.86E+02
2695418,Personal Care,5.16,2.04,,1.81E+02
2695434,Personal Care,5.31,2.71,1.14,2.04E+01
2695503,Personal Care,,,,5.03E+01
2695569,Frozen,9,9,2,1.28E+03
2695704,Personal Care,7.05,5.45,3.05,4.81E+02
2695770,Alcohol,8,10.75,,2.89E+02
2695786,Snacks,5.5,3.86,4.92,5.90E+02
2695792,Beverages,6.55,5.81,2.53,1.15E+02
2695858,Frozen,5.14,10,2.5,9.07E+02
2695859,Pantry,,,,4.44E+02
2695872,Snacks,7.05,5.45,3.05,4.81E+02
2695891,Snacks,5.44,5.18,2,3.13E+02
2695934,Personal Care,4.19,3.55,,3.90E+02
2695935,Breakfast,7.06,4.03,4.03,5.10E+02
2695959,Personal Care,5.4,2.94,2.94,2.10E+02
2695960,Snacks,7.05,5.45,3.05,4.81E+02
2695974,Personal Care,5.55,3.06,3.06,4.44E+02
2696122,Personal Care,4.24,2.89,,1.95E+02
2696151,Breakfast,7.88,4.75,3,4.28E+02
2696182,Personal Care,3.78,3.05,,3.40E+01
2696193,Personal Care,4.21,3.58,,3.63E+02
2696198,Personal Care,4.2,3.55,,2.54E+02
2696202,Personal Care,4.2,3.57,,3.95E+02
2696255,Personal Care,6.33,3.19,3.19,6.53E+02
2696274,Personal Care,5.13,2.63,2.63,2.52E+02
2696292,Personal Care,4.14,4.38,,1.25E+02
2696437,Breakfast,12.81,7.65,,5.74E+02
2696517,Breakfast,12.07,7.76,2.22,5.94E+02
2696557,Breakfast,12.61,7.77,2.3,5.41E+02
2696647,Personal Care,,,,2.60E+02
2696767,Personal Care,7.79,2.33,2.33,4.26E+02
2696840,Frozen,4.88,9.75,1.63,3.32E+02
2696973,Beverages,9.11,4.75,2.85,5.90E+02
2696974,Frozen,7.44,1.94,7.44,2.83E+02
2697071,Beverages,8,3.62,2.36,3.40E+02
2697134,Beverages,7.55,3.54,,3.31E+02
2697136,Frozen,6.37,6.46,,3.31E+02
2697255,Beverages,7.69,3.88,1.95,3.27E+02
2697258,Beverages,10.35,4.7,3.15,5.99E+02
2697466,Frozen,6.62,10,3.5,1.02E+03
2697522,Snacks,,,,7.00E+01
2697772,Personal Care,5.5,4.5,4.75,1.25E+03
2697805,Bakery,,,,5.50E+02
2697806,Bakery,,,,4.54E+02
2697833,Dairy & Eggs,8.16,5.95,,2.63E+02
2698002,Deli,2.14,5.05,,1.22E+02
2698285,Household,7.35,3.93,,1.18E+02
2698398,Household,,,,3.27E+02
2698446,Alcohol,6.45,1.82,,2.72E+02
2699539,Produce,,,,4.54E+02
2699539,Produce,,,,4.54E+02
2700945,Snacks,11.5,7,11.5,2.04E+02
2701139,Frozen,5.7,4.83,,2.52E+02
2701569,Pets,,,,1.72E+03
2701696,Pantry,7.5,5.6,1.6,3.63E+01
2701708,Pantry,6.93,5.34,,2.45E+02
2702935,Bakery,15.25,6.57,,5.13E+02
2702936,Bakery,11.15,11.75,,4.76E+02
2703729,Beverages,5.76,3.78,,1.86E+02
2703905,Beverages,10.36,4.55,,1.95E+03
2704686,Alcohol,,,,7.85E+02
2704793,Produce,,,,
2704793,Produce,,,,
2704836,Alcohol,8.95,3.25,1.7,7.19E+02
2704881,Beverages,,,,2.96E+02
2705260,Household,13.57,9.81,,1.56E+02
2705637,Frozen,3,7.5,1.5,2.54E+02
2707442,Beverages,7.05,2.41,,4.75E+02
2709776,Bakery,7,3,7.5,4.20E+02
2711035,Bakery,,,,
2711094,Bakery,,,,
2711278,Frozen,,,,4.99E+02
2711284,Bakery,,,,
2711306,Dry Goods & Pasta,7.76,7.81,5.72,3.37E+01
2711436,Household,,,,
2711498,Produce,,,,3.76E+02
2712285,Frozen,5.13,5.13,1.81,2.83E+02
2712298,Frozen,7.44,7.44,7.44,2.59E+02
2712308,Frozen,7.44,7.44,1.94,2.59E+02
2713027,Pets,,,,
2714038,Meat & Seafood,6.81,6.49,1.06,3.18E+02
2714199,Frozen,5.11,8.9,,3.22E+02
2714404,Dairy & Eggs,5.3,5.2,5.2,1.04E+03
2714460,Household,,,,
2714689,Snacks,8.44,6.36,2,5.60E+02
2714723,Snacks,5.84,2.9,,9.75E+01
2716366,Pantry,4.76,1.82,,1.32E+02
2716709,Frozen,5.64,5,5,7.85E+02
2716729,Alcohol,,,,6.39E+03
2716835,Frozen,5.59,5,5,7.96E+02
2717421,Frozen,6.49,7.71,,2.72E+01
2718145,Pantry,12.06,7.15,,4.54E+03
2718385,Pantry,9.77,3.21,,9.16E+02
2718810,Frozen,6.6,10.55,7.45,2.18E+03
2719968,Snacks,10.27,5.92,,9.98E+02
2719990,Beverages,10.36,4.08,4.08,2.90E+04
2720030,Beverages,10.36,4.08,4.08,2.90E+04
2720044,Beverages,10.36,4.08,4.08,1.81E+03
2720053,Pantry,,,,4.31E+02
2720165,Beverages,10.36,4.08,4.08,1.81E+03
2720166,Beverages,10.36,4.08,4.08,1.81E+03
2720762,International,2.59,7.04,,1.32E+02
2721579,Deli,9.38,5,0.5,1.30E+02
2722238,Bakery,9.06,4,,6.94E+02
2722244,Bakery,9.06,4,,6.94E+02
2722245,Bakery,9.06,4,5.38,6.94E+02
2722264,Pantry,8.3,2.85,2.85,6.67E+02
2722298,Pantry,9.37,4.61,,1.20E+03
2722387,Pets,13.24,11.94,5.88,1.27E+04
2722407,Pets,8.96,6.39,,2.40E+02
2722689,Pets,2.69,8.45,,6.89E+02
2722843,Pantry,6.75,5.35,,1.46E+03
2722879,Beverages,8.04,2.51,,4.85E+02
2722962,Pets,2.66,8.47,,6.94E+02
2723142,Bakery,11,4,4,5.67E+02
2723199,Canned Goods,4.45,3.45,,5.24E+02
2723201,Canned Goods,4.45,3.45,,5.24E+02
2724766,Beverages,7.14,2.42,2.42,5.22E+02
2724815,Beverages,5.31,2.09,,2.77E+02
2724821,Beverages,7.68,2.88,2.88,5.67E+02
2724887,Produce,,,,
2725190,Dry Goods & Pasta,7.25,5.05,,2.41E+02
2725331,Pets,,,,1.81E+03
2725335,Pets,,,,5.44E+03
2725437,Pets,8.99,5.69,,2.68E+02
2725862,Dry Goods & Pasta,,,,3.36E+02
2726618,Alcohol,6.5,8.5,11.13,6.76E+03
2726645,Bakery,6.51,4.99,,2.25E+02
2726810,Frozen,7.57,7.62,1.94,2.62E+02
2727081,Frozen,,,,3.36E+02
2727116,Beverages,5.92,2.72,,5.31E+02
2729591,Beverages,5.51,3.15,2.76,9.07E+01
2730053,Breakfast,7.12,4.25,4.25,4.54E+02
2730622,Frozen,4.06,3.69,3.69,4.40E+02
2731891,Beverages,11.07,4.97,,3.03E+03
2731893,Beverages,,,,1.89E+03
2731978,Personal Care,9.54,3.94,,7.71E+02
2732328,Snacks,8.75,5.75,,3.12E+02
2732656,Beverages,,,,9.46E+02
2733323,Pantry,7.25,5.7,,4.82E+02
2734992,Frozen,11.25,11,1.5,1.15E+03
2735013,Alcohol,9.08,7.25,,3.45E+03
2735020,Bakery,4.42,8.29,,2.02E+02
2735151,Beverages,6.15,2.26,,3.81E+02
2735531,Deli,,,,2.81E+02
2735930,Snacks,4.25,11.13,2.39,4.90E+02
2736621,Beverages,,,,7.51E+02
2736815,Pets,,,,
2736818,Pets,,,,4.54E+00
2738616,International,,,,3.69E+02
2739128,Frozen,,,,1.13E+02
2739267,Alcohol,11.88,3.22,,1.16E+03
2741795,Snacks,,,,
2743242,Household,,,,
2744932,Household,6,4.06,,3.18E+01
2745156,Personal Care,7.9,2.58,,4.40E+02
2745549,Beverages,8.25,10.13,7.41,6.30E+03
2745701,Snacks,3.8,5.75,,3.49E+02
2745832,Snacks,8.41,6.33,2,5.60E+02
2746591,Produce,,,,
2746671,Frozen,4.05,3.94,3.94,2.87E+02
2746677,Frozen,4.1,3.94,3.94,2.79E+02
2747925,Beverages,8.02,8.25,5.42,3.37E+03
2748189,Produce,,,,1.36E+03
2748844,Bakery,12.55,9,1.4,3.52E+02
2749490,Frozen,2.55,14.7,,2.30E+03
2750749,Produce,,,,
2750772,Produce,,,,
2750772,Produce,,,,
2751036,Alcohol,,,,6.87E+03
2751092,Snacks,6,4.34,1.44,1.11E+02
2751223,Snacks,1.5,5.46,1.08,4.76E+01
2751365,Frozen,4.88,9.75,3.25,6.63E+02
2751366,Frozen,4.88,9.75,3.25,6.63E+02
2751425,Dairy & Eggs,,,,5.10E+02
2751456,Snacks,10.92,6.87,,1.50E+02
2751460,Alcohol,11.84,3.23,,1.44E+03
2751641,Dry Goods & Pasta,7.13,3.44,1.31,1.56E+02
2752190,Pantry,,,,1.63E+02
2752492,Produce,,,,
2752801,Pets,12.18,10.35,,2.53E+03
2752917,Personal Care,3.75,0.75,2.78,1.81E+01
2752923,Dairy & Eggs,8.25,5.5,,2.04E+02
2753069,Snacks,,,,3.18E+02
2753123,Beverages,,,,3.16E+03
2753253,Personal Care,4.69,1.19,1.81,1.13E+02
2753738,Canned Goods,3.31,4,,4.86E+02
2753745,Pets,8.25,7.5,4,1.43E+03
2753755,Pets,13.75,9,6.25,3.86E+03
2753822,Personal Care,5.79,6.76,4.49,1.72E+03
2754125,Dairy & Eggs,4.44,7.32,,6.55E+02
2754169,Personal Care,8.01,5.17,,8.66E+02
2754417,Household,9.14,3.5,,6.15E+02
2754516,Household,,,,2.83E+02
2754576,Household,5.66,5.2,,5.17E+02
2754580,Personal Care,5.95,3.47,,4.35E+02
2754607,Pets,,,,
2754829,Breakfast,3.27,3.61,,7.48E+01
2754879,Personal Care,5.83,2.72,,2.68E+02
2754916,Pets,3.47,3.47,1.02,1.07E+02
2754958,Beverages,6.01,7.43,,2.08E+03
2755081,Dry Goods & Pasta,2.76,6.72,4.55,1.45E+02
2755083,Snacks,7.25,5.75,,2.27E+02
2755097,Snacks,,,,3.59E+02
2755266,Snacks,8,6.25,2.38,2.55E+02
2755303,Personal Care,6.3,2.64,,3.70E+02
2755315,Household,,,,
2755336,Deli,6.75,5.25,0.85,9.28E+01
2755341,Snacks,8.5,6.38,2.25,7.65E+01
2755372,Pets,6.17,7.5,6,1.15E+03
2755384,Pantry,11.86,6.17,,3.59E+03
2755444,Frozen,0,0,,3.70E+02
2755445,Frozen,0,0,,3.70E+02
2755450,Frozen,7.83,6.92,,3.18E+02
2755472,Household,5,2.88,0.38,6.44E+01
2755496,Dairy & Eggs,9.54,4.01,3.81,1.98E+03
2755800,Snacks,,,,1.56E+02
2755858,International,4.42,2.96,,4.63E+02
2755886,Frozen,7.44,7.44,1.94,2.80E+02
2755947,Breakfast,10.18,7.65,1.84,3.83E+02
2756110,Dairy & Eggs,9,5.75,0.75,2.34E+02
2756225,Pets,,,,
2756241,Pets,24.25,15.11,,9.43E+03
2756277,Snacks,,,,1.13E+02
2756399,Personal Care,8.39,2.96,,4.13E+02
2756521,Breakfast,6.5,5.5,1.8,1.91E+02
2756574,Beverages,6.83,2.58,,5.90E+02
2756602,Personal Care,8.39,2.96,,3.90E+02
2756653,Snacks,7.84,6.47,,1.81E+02
2756664,Snacks,13.5,12.5,4.25,1.70E+02
2756667,Personal Care,7.66,3.03,3.01,3.49E+02
2756757,Personal Care,7.48,2.96,2.96,2.36E+02
2756906,Household,2.26,12.86,2.16,8.16E+02
2756942,Beverages,7.88,2.7,,8.07E+02
2757170,Dairy & Eggs,6.46,5.81,,4.69E+02
2757244,Breakfast,3.26,3.64,,7.48E+01
2757298,Household,24.11,25,5,9.12E+02
2757499,Pets,13.13,11.94,5.88,7.21E+03
2757532,Breakfast,3.27,3.6,,7.94E+01
2757579,Personal Care,3.14,3.82,,3.18E+01
2757626,Personal Care,4.63,0.85,2.17,3.18E+01
2757651,Dairy & Eggs,4.94,4.96,5,4.74E+02
2757712,Personal Care,8.85,3.63,,5.58E+02
2757735,Beverages,,,,4.83E+02
2757868,Pantry,2.32,7.26,2.29,3.52E+02
2757943,Frozen,8.65,6.3,,3.54E+02
2758038,Pets,,,,6.80E+03
2758290,Household,,,,
2758490,Breakfast,13.5,7.77,3.18,5.10E+02
2758658,Deli,5.25,7.85,1.63,2.54E+02
2759448,Household,9.21,4.56,8.75,1.91E+03
2759476,Pantry,7.75,4,2.81,9.84E+02
2759595,Personal Care,6.15,3.28,,2.95E+02
2759645,Personal Care,4.01,3.36,,5.44E+01
2760441,Household,6.94,8.08,,4.13E+02
2760670,Personal Care,5.04,6.57,,4.83E+02
2760783,Personal Care,9.3,2.61,2.61,4.55E+02
2760850,Household,,,,5.18E+03
2761159,Beverages,9.7,4.91,3.45,5.99E+02
2761377,Dairy & Eggs,4.54,7.33,3.66,6.58E+02
2761466,Personal Care,9.64,2.13,1.25,9.53E+01
2761756,Pantry,4.41,2.89,2.89,4.72E+02
2761915,Snacks,,,,
2762073,Personal Care,5,1.94,,1.77E+02
2762205,Snacks,9.75,5.13,3.13,2.27E+02
2762502,Snacks,13,7,,3.38E+02
2762535,Dry Goods & Pasta,6.39,4.77,,2.95E+02
2762547,Household,5.64,5.21,,5.26E+02
2762827,Frozen,,,,3.54E+02
2763236,Frozen,8.06,7.18,2.63,6.45E+02
2763516,Frozen,8.65,6.3,,3.54E+02
2763663,Produce,,,,
2763764,Pantry,,,,2.27E+03
2763842,Personal Care,4.25,3.77,3.79,4.54E+01
2764271,Beverages,10.31,4.63,,2.04E+03
2764374,Deli,,,,4.04E+02
2764407,Pets,8.16,5.82,,1.30E+03
2764583,Beverages,5.09,9.45,9.45,1.13E+03
2764594,Beverages,9.86,3.34,,1.07E+03
2764797,Babies,,,,1.22E+02
2764803,Babies,6.18,2.18,,1.27E+02
2765668,Beverages,5.3,2.09,,2.74E+02
2765932,Alcohol,6.61,2.81,,1.34E+03
2765967,Alcohol,11.93,3,,1.34E+03
2765970,Alcohol,,,,1.25E+03
2766980,Frozen,6.28,8.55,1.06,2.62E+02
2766984,Frozen,6.3,8.5,1.06,2.83E+02
2766986,Frozen,7.36,5.86,1.25,1.84E+02
2766988,Frozen,6.31,8.54,1.06,3.37E+02
2766994,Frozen,0,0,,4.11E+02
2767609,Snacks,5.1,12.38,2.38,4.88E+02
2767759,Alcohol,,,,2.13E+03
2768031,Dairy & Eggs,4.15,3.33,,4.58E+02
2768863,Pantry,6.25,2.75,,7.46E+02
2769247,Frozen,,,,2.72E+01
2769901,Snacks,5,4.85,4.85,1.70E+02
2770028,Snacks,,,,1.98E+02
2770182,Babies,4.75,2.25,,6.35E+01
2770185,International,7.95,2.3,,5.31E+02
2770282,Personal Care,,,,2.72E+03
2770358,Pantry,4.42,2.95,2.95,4.99E+02
2770430,Personal Care,3.73,2.3,1.6,1.18E+02
2770523,Personal Care,,,,2.87E+02
2770665,Beverages,,,,3.56E+02
2770669,Pantry,4.4,2.9,2.9,4.76E+02
2770932,Frozen,6,7.4,1.25,2.83E+02
2770938,Personal Care,6.75,3,1.95,1.96E+02
2771015,Meat & Seafood,8,1.68,6.31,2.27E+02
2771195,Frozen,6.37,6.46,,3.22E+02
2771341,Frozen,5.98,7.77,,3.27E+02
2771348,Beverages,3.25,2.34,1.15,6.80E+01
2771371,Personal Care,6.97,2.68,,3.36E+02
2771555,Beverages,,,,5.00E+02
2772594,Household,7.59,11.1,,4.26E+02
2773100,Alcohol,11.83,3.24,,1.41E+03
2774228,Personal Care,3.17,4.31,,5.90E+01
2774431,Bakery,5,7.5,3,3.69E+02
2774736,Pets,7.6,7.85,5.2,2.55E+03
2775607,Dairy & Eggs,7.68,2.73,1.15,6.80E+01
2775608,Snacks,7.68,2.73,1.15,7.71E+01
2776370,Personal Care,7.62,3.15,,3.63E+02
2777058,Personal Care,5.13,2.63,2.63,1.81E+02
2777140,Frozen,,,,1.42E+03
2777300,Snacks,3,8.38,4.94,3.01E+02
2777499,Household,,,,1.81E+04
2777565,Dry Goods & Pasta,,,,2.49E+02
2777819,Snacks,7.83,4.96,,6.12E+01
2778363,Snacks,,,,1.68E+02
2778864,International,7.38,6.47,,1.21E+03
2778896,Beverages,7.79,2.94,2.88,5.67E+02
2778916,International,6,4.75,,8.62E+01
2779598,Bakery,,,,5.20E+02
2779642,Pets,,,,1.13E+02
2779711,Snacks,5.05,3.09,,9.75E+01
2779954,Dry Goods & Pasta,,,,3.36E+02
2780442,Dry Goods & Pasta,7.18,5.25,,2.41E+02
2781185,Alcohol,9.13,8.07,5.11,3.63E+03
2781563,Frozen,,,,1.00E+03
2782343,Personal Care,3.76,2.75,2.81,1.81E+01
2782901,Household,10.84,2.36,,4.67E+02
2783992,Alcohol,13.28,3.92,,2.21E+03
2784004,Canned Goods,6.75,4.45,0.45,7.71E+01
2784026,Canned Goods,6.75,4.46,0.45,7.71E+01
2784028,Canned Goods,6.75,4.45,0.45,8.16E+01
2784106,Beverages,11.65,2.87,2.87,1.04E+03
2784640,Produce,,,,6.80E+02
2785544,Frozen,4.88,9.75,,3.32E+02
2786457,Babies,,,,1.97E+02
2786516,Dairy & Eggs,9.25,5.56,2.75,9.07E+02
2786722,Household,,,,
2786792,Snacks,,,,1.13E+02
2786887,Household,,,,5.67E+01
2787003,Canned Goods,3.93,2.66,2.66,3.42E+02
2787011,Frozen,4.8,9.5,2.3,2.10E+02
2787015,Personal Care,7.88,2.62,,3.47E+02
2787047,Breakfast,,,,3.40E+02
2787090,Bakery,6.26,4.88,,2.72E+02
2787328,Beverages,3.14,2.48,,6.35E+01
2787911,Personal Care,1.73,3.03,,
2788000,Snacks,9,7.5,3.4,9.64E+01
2788595,Household,15.4,4.74,4.72,9.07E+01
2788648,Babies,4.85,2.05,,1.81E+02
2788721,Frozen,,,,2.79E+02
2788748,Deli,2.81,4.77,,3.81E+02
2788932,Personal Care,5,2.95,0.75,2.27E+01
2788934,Dry Goods & Pasta,6.84,6.39,,3.20E+02
2788992,Breakfast,6.26,4.88,,2.72E+02
2789058,Household,,,,3.13E+02
2789144,Pets,11.07,9.35,,7.39E+02
2789159,Personal Care,4.8,2.79,,6.35E+01
2789245,Babies,6.39,3.31,1.56,1.21E+02
2789256,Breakfast,6.26,4.88,,2.72E+02
2789258,Beverages,7.3,4,2.15,3.22E+02
2789465,Frozen,6.58,8,,3.99E+02
2789467,Snacks,8.5,6.38,2.5,9.36E+01
2789520,Deli,6.86,6.91,,3.27E+02
2789672,Personal Care,9.31,7.65,7.75,1.45E+03
2789695,Snacks,,,,2.15E+02
2789710,Dairy & Eggs,7.31,3.69,,6.62E+02
2789722,Beverages,5.18,6.33,,1.53E+03
2789725,Dairy & Eggs,9.65,3.51,3.5,1.13E+03
2789813,Dairy & Eggs,9.57,3.51,3.51,9.43E+02
2789857,Deli,5.31,4.64,4.64,9.59E+02
2790093,Personal Care,3.38,3.13,,2.49E+02
2790181,Personal Care,5,1.94,,1.77E+02
2790217,Personal Care,,,,
2790305,Frozen,,,,2.81E+02
2790314,Babies,9.8,4.4,,1.04E+02
2790362,Household,5.74,4.88,,7.71E+01
2790514,Pantry,5.1,2.85,,2.68E+02
2790678,Pantry,6.89,5.51,,3.22E+02
2790686,Beverages,10.34,4.52,,2.05E+03
2790972,Personal Care,4.55,2.4,2.4,1.60E+02
2791705,Dairy & Eggs,0,0,,4.54E+02
2792069,Beverages,7.85,2.89,2.88,5.67E+02
2792337,Personal Care,5,4.25,2.63,1.72E+02
2792339,Personal Care,10.3,2.25,2.25,5.44E+01
2792943,Dairy & Eggs,,,,1.50E+02
2793350,Personal Care,,,,
2793389,Deli,4.35,4.44,,1.38E+02
2793567,Household,,,,
2794162,Personal Care,,,,5.44E+01
2794220,Personal Care,7.61,3.93,,6.80E+01
2794236,Personal Care,4.43,2.47,,1.29E+02
2795120,Breakfast,3.25,3.8,3.8,8.16E+01
2795182,Beverages,7.33,6.54,,1.26E+03
2795369,Snacks,,,,
2795381,Beverages,6.95,2.48,,4.97E+02
2795596,Pantry,7.6,5.55,1.75,4.76E+02
2795970,Personal Care,9.3,5.15,,2.95E+03
2796024,Personal Care,,,,
2797036,Snacks,1.42,8.31,1.18,1.04E+02
2797093,Beverages,6.21,2.26,,3.90E+02
2798093,Frozen,5.6,5,5,8.05E+02
2798370,Frozen,2.41,2.74,2.74,9.07E+00
2798796,Snacks,7.25,6.03,3.5,2.75E+02
2798826,Beverages,3.78,5.79,3.78,1.81E+02
2799411,Frozen,11.55,11.58,0.9,4.56E+02
2799551,Beverages,,,,2.96E+02
2799807,Dairy & Eggs,8.75,6.5,1,1.77E+02
2800000,Dairy & Eggs,4.96,4.91,1.31,4.54E+02
2801531,International,,,,1.70E+02
2801538,Deli,,,,1.98E+02
2801539,Deli,,,,1.98E+02
2801545,International,,,,1.98E+02
2801546,International,,,,2.83E+02
2801599,Pantry,5.3,2.98,2.98,6.35E+02
2803012,Alcohol,11.83,2.89,,1.45E+03
2803765,Bakery,11,4.49,12.24,5.67E+02
2803840,Deli,,,,2.81E+02
2804146,Snacks,14.26,8.29,4.55,5.67E+02
2804248,Snacks,11.35,8.05,3.4,1.72E+02
2804695,Pantry,5.3,2.9,2.9,6.44E+02
2805012,Dairy & Eggs,2.5,3.13,,1.63E+02
2805229,Deli,5.75,5.33,1.49,1.25E+02
2805258,Meat & Seafood,7.44,5.42,,4.04E+02
2805260,Meat & Seafood,,,,2.55E+02
2805338,Meat & Seafood,2.55,6,2.55,4.56E+02
2805410,Meat & Seafood,0.95,11.2,6.45,3.54E+02
2805702,Breakfast,,,,
2806737,Pantry,4.25,9.6,4.81,1.19E+03
2807270,Snacks,8,6.77,7,1.42E+02
2807699,Snacks,7,10.5,1.5,3.40E+02
2807963,Frozen,,,,2.88E+02
2808039,Deli,,,,2.27E+02
2808181,Frozen,6.75,6.75,2.5,
2808202,Dry Goods & Pasta,,,,1.12E+03
2808401,Breakfast,10.84,6.45,1.88,5.03E+02
2808442,Canned Goods,,,,4.39E+02
2809261,Snacks,14,8.34,5.7,5.67E+02
2810203,Frozen,,,,4.54E+02
2810344,Frozen,,,,6.24E+02
2810729,Pantry,2.7,4.58,4.58,3.63E+02
2812154,Alcohol,8.25,8,5.06,2.13E+03
2812555,Pantry,,,,2.90E+02
2812746,Deli,4.42,2.91,,4.69E+02
2814166,Snacks,7.68,2.73,1.15,6.80E+01
2815244,Deli,,,,1.98E+02
2815246,Deli,,,,3.12E+02
2816035,Beverages,,,,3.36E+02
2817576,Household,,,,7.26E+02
2818581,Meat & Seafood,,,,8.94E+02
2819022,Deli,,,,2.27E+02
